,(iface=eth0)inBytes,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)outBytes,(iface=eth0)outPackets,(iface=eth0)totalBytes,(iface=eth0)totalPackets,busy,iowait,kernelFilesAllocated,load1,load5,memAvailable,memBuffers,memCached,memShmem,memUsed,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpFastRetransRate,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpInDatagrams,udpNoPorts,udpOutDatagrams,user,udpIgnoreMulti_Diff
2021-10-30 12:00:00,1104058.866666667,26.7,10330.766666666666,1609015.4666666666,9895.9,2713074.333333333,20226.666666666668,1.1773286101271054,0.0,19008,1.72,1.98,250548326400.0,3830034432.0,172289511424.0,2976972800.0,20402868224.0,0.0,0.025721218038929145,0.04167534903104814,10526,3392,0,470,77610.4,0.6876432590122943,0.03333333333333333,0.0,3.2258643297462646,0.0,10385.833333333334,9960.533333333333,5.233333333333333,8.433333333333334,5.333333333333333,0.06666666666666668,5.6,0.44801000208376746,7.0
2021-10-30 12:00:30,1430551.7,26.7,13280.1,2274750.9,13838.766666666665,3705302.6,27118.866666666665,2.17867194829563,0.0,18816,1.36,1.87,250512003072.0,3830034432.0,172301082624.0,2985091072.0,20432842752.0,0.0,0.0013495591235717676,0.08339414156155531,10549,3465,0,493,88177.0,0.3856979047221933,0.0,0.0,3.2258225559806366,0.0,13300.766666666665,13868.6,0.36666666666666653,7.2333333333333325,5.266666666666667,0.06666666666666668,5.933333333333334,1.7095799020118838,8.0
2021-10-30 12:01:00,1107611.2333333334,27.1,10370.3,1065586.5,9578.0,2173197.733333333,19948.3,2.1371976647206026,0.0,18240,1.23,1.78,250484776960.0,3830034432.0,172330979328.0,3010588672.0,20434071552.0,0.0,0.0009965006219824716,0.07297748123436196,10551,3382,0,494,69168.9,0.7714762301918264,0.0,0.0,3.2257929467719686,0.0,10425.633333333333,9644.6,0.2,8.333333333333334,6.2333333333333325,0.1,9.633333333333333,1.2927439532944118,12.0
2021-10-30 12:01:30,1440136.433333333,26.86666666666667,13372.3,2336375.0,13930.1,3776511.433333333,27302.4,2.2542266750156585,0.0,18240,1.33,1.77,250474635264.0,3830034432.0,172334460928.0,3019317248.0,20435537920.0,0.0,0.015959397343917704,0.08348987685243164,10571,3557,0,515,87656.0,0.4905030265080359,0.0,0.0,3.2257915463560667,0.2333333333333333,13397.533333333333,13963.566666666668,4.366666666666666,7.866666666666666,7.1,0.1,7.4,1.6802337716551867,3.0
2021-10-30 12:02:00,1114129.833333333,26.63333333333333,10466.666666666666,2407054.1,10525.333333333334,3521183.933333333,20992.0,1.9775187343880132,0.0,17664,0.99,1.64,250431070208.0,3830034432.0,172355620864.0,3036418048.0,20462698496.0,0.0,0.006311188949108149,0.1144879267277269,10565,3450,0,506,78041.0,0.8534554537885096,0.03333333333333333,0.0,3.2257703228419103,0.03333333333333333,10524.2,10602.3,1.3333333333333333,8.6,5.0,0.06666666666666668,5.666666666666668,1.0095753538717736,18.0
2021-10-30 12:02:30,1431711.9666666666,27.1,13331.966666666667,2291478.033333333,13901.166666666664,3723190.0,27233.13333333333,2.2587054271672,0.0,17280,0.75,1.52,250453397504.00006,3830034432.0,172358488064.0,3043454976.0,20432830464.0,0.0,0.002810437230717346,0.06274181742131131,10545,3436,0,486,89106.1,0.3659939349576493,0.06666666666666668,0.0,3.2257324231354247,0.0,13350.466666666667,13928.8,0.7666666666666667,8.266666666666667,5.766666666666668,0.1,6.066666666666666,1.8299696747882463,4.0
2021-10-30 12:03:00,1113800.666666667,28.16666666666667,10467.233333333334,2257595.4,10409.933333333332,3371396.066666667,20877.166666666668,3.538622129436334,0.0,17280,0.95,1.5,250569445376.0,3830034432.0,172245356544.0,2926313472.0,20433039360.0,0.0,0.01983598024653744,0.13569937369519833,10547,3362,0,489,81939.1,1.2734864300626303,0.0,0.0,3.2257404204567224,0.5333333333333333,10526.333333333334,10479.266666666666,4.166666666666667,8.533333333333333,5.433333333333334,0.1,5.7333333333333325,2.1294363256784967,16.0
2021-10-30 12:03:30,1437218.166666667,27.1,13310.9,3673077.566666667,14778.966666666667,5110295.733333333,28089.866666666665,2.0768106867042353,0.0,17472,1.71,1.65,250520289280.0,3830034432.0,172265889792.00006,2943447040.0,20465606656.0,0.0,0.054115693906478135,0.10436234606553957,10567,3521,0,509,84268.4,1.0227509914422876,0.03333333333333333,0.06666666666666668,3.2258467699455498,3.2333333333333334,13342.5,14807.066666666668,15.233333333333333,7.6,6.2666666666666675,0.06666666666666668,7.133333333333334,0.94969734919641,4.0
2021-10-30 12:04:00,1109469.933333333,28.13333333333333,10415.866666666667,1591214.366666667,9949.766666666666,2700684.3,20365.63333333333,3.8031553651655936,0.0,17280,1.34,1.5699999999999998,250522812416.0,3830038528.0,172279504896.0,2960523264.0,20444770304.0,0.0,0.0014639287945034355,0.1880681224532442,10570,3330,1,510,80252.2,1.3269250861978896,0.03333333333333333,0.0,3.2258169493527653,0.0,10473.166666666666,10019.633333333333,0.3,8.533333333333333,4.966666666666667,0.1,5.266666666666667,2.2881621565144705,15.0
2021-10-30 12:04:30,1429484.433333333,27.566666666666666,13278.033333333333,1875066.633333333,13583.933333333332,3304551.066666667,26861.96666666667,1.6904935823854714,0.0,17472,1.6,1.61,250495995904.0,3830038528.0,172291325952.0,2968629248.0,20463579136.0,0.0,0.00235373984485138,0.11478660127308775,10552,3545,0,496,80372.9,0.9704685380361056,0.03333333333333333,0.0,3.225778742932316,0.0,13298.2,13609.333333333336,0.6333333333333333,8.266666666666667,5.6,0.1,6.4,0.6052384430762809,4.0
2021-10-30 12:05:00,1090208.7,27.2,10240.366666666667,1054411.9,9484.0,2144620.6,19724.366666666665,3.517378144243821,0.0,17664,1.22,1.52,250498367488.0,3830038528.0,172312100864.0,2985713664.0,20445290496.0,0.0,0.0031881013346398953,0.21918380127335352,10545,3412,0,491,82360.2,1.6386598476150716,0.03333333333333333,0.0,3.2257538192571125,0.0,10304.833333333334,9560.7,0.6333333333333333,8.733333333333333,5.666666666666668,0.06666666666666668,6.4,1.6595344953553908,16.0
2021-10-30 12:05:30,1437246.166666667,27.66666666666667,13303.233333333335,1898989.333333333,13605.333333333336,3336235.5,26908.566666666666,2.9970760233918132,0.0,17856,1.4,1.55,250526289920.0,3830038528.0,172339998720.0,3011219456.0,20385292288.0,0.0,0.0006186243032743784,0.14619883040935672,10555,3567,0,506,88928.4,0.8145363408521302,0.0,0.0,3.2257108096889224,0.0,13314.166666666664,13627.333333333336,0.16666666666666666,7.5,7.533333333333332,0.06666666666666668,7.8,2.036340852130326,3.0
2021-10-30 12:06:00,1102540.5,27.1,10356.8,1175971.2,9632.833333333334,2278511.7,19989.63333333333,2.680241013920636,0.0,17856,1.04,1.45,250571202560.00006,3830038528.0,172352217088.0,3018870784.0,20332437504.0,0.0,0.005630434818608918,0.06233118637024725,10540,3405,0,486,60812.8,0.6544774568875961,0.0,0.0,3.225690494668168,0.0,10422.466666666667,9706.233333333334,1.1333333333333333,8.8,5.4,0.1,8.3,1.9634323706627883,16.0
2021-10-30 12:06:30,1430019.8,28.766666666666666,13293.233333333335,1453334.3,13305.0,2883354.1,26598.23333333333,2.593057298201586,0.0,18240,1.36,1.5,250508898304.00006,3830038528.0,172356771840.0,3027619840.0,20386246656.0,0.0,0.0018768252125191754,0.12547051442910914,10524,3571,0,475,79671.9,0.8782936010037641,0.03333333333333333,0.03333333333333333,3.225651854472709,0.0,13311.433333333332,13329.3,0.5,8.066666666666666,5.7333333333333325,0.06666666666666668,6.4,1.589293182768716,4.0
2021-10-30 12:07:00,1099133.566666667,26.63333333333333,10316.066666666668,1872565.333333333,10051.933333333332,2971698.9,20368.0,2.248594628357281,0.0,18432,1.22,1.45,250485501952.0,3830038528.0,172379013120.0,3044155392.0,20391391232.0,0.0,0.008451917528789345,0.07287112221528211,10541,3388,0,487,78719.7,0.6246096189881324,0.03333333333333333,0.0,3.225636256446164,0.16666666666666666,10379.5,10128.666666666666,1.7333333333333334,8.0,4.833333333333333,0.06666666666666668,5.1,1.551113887153862,15.0
2021-10-30 12:07:30,1435778.166666667,27.2,13302.433333333332,2274409.933333333,13855.8,3710188.1,27158.23333333333,2.033580143914904,0.0,17856,5.85,2.75,250579849216.0,3830038528.0,172266176512.0,2935468032.0,20405944320.0,0.0,0.0014707306222048458,0.12514339347168632,10554,3526,1,498,81289.5,0.5735738867452289,0.0,0.0,3.2255947972078864,0.0,13318.166666666664,13879.2,0.4,7.7666666666666675,6.7333333333333325,0.06666666666666668,7.7,1.3348628636979871,4.0
