,(iface=eth0)inBytes,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)outBytes,(iface=eth0)outPackets,(iface=eth0)totalBytes,(iface=eth0)totalPackets,busy,iowait,kernelFilesAllocated,load1,load5,memAvailable,memBuffers,memCached,memShmem,memUsed,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpFastRetransRate,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpInDatagrams,udpNoPorts,udpOutDatagrams,user,udpIgnoreMulti_Diff
2021-10-30 14:00:00,1123510.2,27.566666666666666,10500.3,3543265.3666666667,11320.5,4666775.566666666,21820.8,3.734223427558149,0.0,17856,1.46,1.74,250447933440.0,3830042624.0,172504420352.0,3042353152.0,20406980608.0,0.0,0.03485179616112792,0.11473870866798792,10631,3337,0,573,79866.1,1.303848962136226,0.06666666666666668,0.0,3.2240637851730227,0.4666666666666667,10538.133333333333,11364.133333333333,7.633333333333334,10.066666666666666,6.2333333333333325,0.13333333333333333,6.566666666666666,2.3156357567539376,10.0
2021-10-30 14:00:30,1427969.166666667,27.6,13205.566666666668,3508492.9,14583.666666666664,4936462.066666666,27789.23333333333,2.551551760049989,0.0,18240,1.93,1.82,250443444224.0,3830042624.0,172503777280.0,3050921984.0,20409864192.0,0.0,0.04190231731786858,0.09373047281816288,10618,3546,0,562,80670.9,0.9164757342220371,0.03333333333333333,0.0,3.2241343233694777,2.1333333333333333,13230.533333333333,14612.0,11.666666666666664,9.566666666666666,4.566666666666666,0.03333333333333333,5.2,1.5413455530097897,10.0
2021-10-30 14:01:00,1111334.2666666666,27.2,10426.266666666666,1073377.9,9644.633333333333,2184712.166666666,20070.9,2.8890279516061814,0.0,18432,1.42,1.7,250536775680.0,3830042624.0,172390047744.0,2941726720.0,20430036992.0,0.15644555694618273,0.0021470852491940174,0.13558614935335836,10606,3322,1,546,83322.7,1.2202753441802252,0.03333333333333333,0.0,3.2241069804604017,0.0,10475.6,9706.8,0.43333333333333335,9.366666666666667,6.2666666666666675,0.1,6.566666666666666,1.376720901126408,6.0
2021-10-30 14:01:30,1420461.633333333,27.73333333333333,13189.733333333335,1447129.5333333334,13204.233333333335,2867591.166666666,26393.96666666667,3.1175059952038424,0.0,18048,1.2,1.63,250534109184.0,3830042624.0,172402733056.0,2950443008.0,20424241152.000004,0.0,0.0013848061586106614,0.1146908560108435,10562,3569,0,510,83173.7,1.334584506307997,0.0,0.0,3.22406736718462,0.0,13224.666666666664,13253.166666666664,0.36666666666666653,9.2,6.833333333333332,0.06666666666666668,9.5,1.6682306328849963,13.0
2021-10-30 14:02:00,1117085.166666667,28.6,10480.766666666666,1081969.333333333,9694.3,2199054.5,20175.066666666666,2.140992167101828,0.0,16896,1.22,1.6,250494595072.0,3830042624.0,172424503296.0,2976014336.0,20438753280.0,0.0,0.0019724676392027947,0.13577023498694518,10568,3359,0,514,78628.1,1.0443864229765014,0.0,0.0,3.224039535734871,0.0,10525.933333333332,9753.233333333334,0.4,8.566666666666666,5.066666666666666,0.06666666666666668,6.433333333333334,0.9608355091383812,6.0
2021-10-30 14:02:30,1420553.866666667,26.73333333333333,13208.933333333332,1459070.866666667,13221.6,2879624.733333333,26430.53333333333,2.4402961726978845,0.0,17472,1.18,1.56,250507948032.0,3830042624.0,172435824640.0,2983018496.0,20417404928.0,0.0,0.0035221853650682228,0.09385754510376472,10549,3510,0,496,76741.8,0.5527166544999479,0.0,0.0,3.224005641011661,0.0,13236.466666666667,13262.233333333335,0.9333333333333332,8.166666666666666,5.566666666666666,0.1,5.866666666666666,1.7937219730941705,14.0
2021-10-30 14:03:00,1117391.5,27.7,10441.5,1894920.8,10185.466666666667,3012312.3,20626.966666666667,2.2653721682847987,0.0,17472,1.22,1.54,250481373184.0,3830042624.0,172450295808.0,2991730688.0,20435836928.0,0.0,0.0104518579383469,0.07307652155757385,10550,3323,0,495,61661.5,0.6681281970978181,0.0,0.0,3.2239941305768363,0.13333333333333333,10488.8,10241.166666666666,2.1666666666666665,8.966666666666667,6.633333333333334,0.1,6.7333333333333325,1.5241674496293975,6.0
2021-10-30 14:03:30,1421013.0333333334,27.66666666666667,13213.233333333335,2982412.5,14241.733333333335,4403425.533333333,27454.96666666667,2.1392048419075422,0.0,17472,1.48,1.5699999999999998,250464718848.0,3830042624.0,172471009280.0,3017228288.0,20426199040.0,0.0,0.003024605772883563,0.10435145570280706,10577,3521,0,523,84823.5,0.5426275696545967,0.03333333333333333,0.03333333333333333,3.2239558422042696,0.0,13255.366666666667,14296.433333333332,0.8333333333333334,7.2666666666666675,5.7333333333333325,0.06666666666666668,6.8,1.492225816550141,14.0
2021-10-30 14:04:00,1119177.9666666666,28.03333333333333,10509.233333333334,2709188.533333333,10771.433333333332,3828366.5,21280.666666666668,1.7644602213405705,0.0,18432,1.22,1.5,250463399936.00006,3830042624.0,172467965952.0,3025948672.0,20418088960.0,0.0,0.00934844457463019,0.06264355815410316,10550,3347,0,491,69288.6,0.4802672791814575,0.03333333333333333,0.0,3.2239407108833302,0.0,10561.9,10832.033333333333,2.0,9.166666666666666,5.066666666666666,0.13333333333333333,5.4,1.2215493840050116,4.0
2021-10-30 14:04:30,1418737.3,28.966666666666665,13179.033333333333,1481417.5333333334,13236.866666666667,2900154.833333333,26415.9,2.223149984344019,0.0,18048,1.37,1.51,250467684352.0,3830046720.0,172479111168.0,3042381824.0,20397740032.0,0.0,0.003398278205709108,0.052186619350798456,10534,3533,1,475,86211.3,0.2609330967539923,0.03333333333333333,0.0,3.2239064363693535,0.03333333333333333,13208.066666666668,13275.933333333332,0.9,8.133333333333333,5.7,0.06666666666666668,5.966666666666668,1.9100302682392236,16.0
