,(iface=eth0)inBytes,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)outBytes,(iface=eth0)outPackets,(iface=eth0)totalBytes,(iface=eth0)totalPackets,busy,iowait,kernelFilesAllocated,load1,load5,memAvailable,memBuffers,memCached,memShmem,memUsed,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpFastRetransRate,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpInDatagrams,udpNoPorts,udpOutDatagrams,user,udpIgnoreMulti_Diff
2021-11-01 00:35:00,1495928.1666666667,27.1,13885.166666666666,1537344.4,13997.333333333334,3033272.566666667,27882.5,3.317683881064156,0.0,19584,4.85,2.43,250608308224.0,4129869824.0,197330464768.0,2938638336.0,21097541632.0,0.0,0.0009543908540724,0.1877934272300469,10659,4159,0,599,78290.3,0.6677099634846114,0.0333333333333333,0.0,3.36132323226096,0.0,13908.633333333331,14032.4,0.2666666666666666,9.866666666666667,3.8333333333333335,0.1333333333333333,4.233333333333333,2.4621804903495046,5.0
2021-11-01 00:35:30,1274414.9,27.1,11901.433333333332,1259003.5333333334,11409.633333333331,2533418.433333333,23311.066666666666,2.879499217527382,0.0,18816,3.65,2.36,250593415168.0,4129869824.0,197351587840.00003,2955763712.0,21094682624.0,0.0,0.0004273218174851,0.1356285863328117,10642,4163,0,579,81713.1,0.4903495044340115,0.0,0.0,3.3612870037300167,0.0,11940.966666666667,11460.6,0.1,6.066666666666666,3.9,0.0666666666666666,5.066666666666666,2.2535211267605635,14.0
2021-11-01 00:36:00,1501427.7333333334,28.53333333333333,13969.2,1531297.433333333,14037.066666666668,3032725.1666666665,28006.266666666663,3.1064317731679267,0.0,19200,3.06,2.37,250595745792.0,4129869824.0,197355249664.0,2963841024.0,21084229632.0,0.0,0.0004746230899387,0.0729698738663608,10594,4097,0,530,78104.6,0.4899405816741374,0.0,0.0,3.3612425801908707,0.0,14007.233333333334,14085.233333333334,0.1333333333333333,7.933333333333334,3.733333333333333,0.0666666666666666,4.0,2.543521317627437,6.0
2021-11-01 00:36:30,1279040.9,26.633333333333333,11966.9,1777957.566666667,11782.266666666666,3056998.466666667,23749.166666666668,3.4746206174777683,0.0,18432,2.2,2.23,250552782848.0,4129869824.0,197376323584.0,2980933632.0,21110484992.0,0.0,0.005873608339405,0.1046572475143903,10563,4053,0,498,82515.7,1.0779696493982207,0.0666666666666666,0.0,3.361217702820978,0.1666666666666666,12004.466666666667,11830.966666666667,1.4,7.133333333333334,4.9,0.1,5.2,2.291993720565149,12.0
2021-11-01 00:37:00,1508443.6666666667,29.5,13966.866666666669,1535826.433333333,14046.533333333333,3044270.1,28013.4,3.130217028380642,0.0,19008,2.3,2.26,250556583936.0,4129869824.0,197388181504.0,2988634111.9999995,21098541056.000004,0.0,0.0024915051538563,0.0417362270450751,10583,4155,0,517,78575.4,0.5530050083472454,0.0,0.0,3.361178723236425,0.1,14001.266666666666,14094.2,0.7,5.066666666666666,4.066666666666666,0.0666666666666666,4.7333333333333325,2.535475792988314,6.0
2021-11-01 00:37:30,1278688.9,26.633333333333333,11956.666666666666,1255805.1333333333,11423.133333333331,2534494.033333333,23379.8,2.960492025435201,0.0,19200,1.96,2.18,250545549312.0,4129869824.0,197408980992.00003,3014094848.0,21084098560.000004,0.0,0.0011362829344506,0.177212550818305,10565,4144,0,497,83883.2,0.604607526321276,0.0,0.0,3.361144065559351,0.0,11994.9,11473.433333333332,0.2666666666666666,5.8,3.966666666666667,0.1333333333333333,4.3,2.1786719482956323,15.0
2021-11-01 00:38:00,1515244.8666666667,27.566666666666663,13976.533333333333,1532237.8333333333,14038.7,3047482.7,28015.233333333334,2.6271893244370403,0.0,19392,1.89,2.15,250449580032.0,4129869824.0,197404282880.0,3022172160.0,21172105216.0,0.0,0.0010679336314845,0.0729774812343619,10558,4139,0,491,84089.4,0.3544620517097581,0.0333333333333333,0.0,3.36110125168006,0.0,14005.3,14086.333333333334,0.3,6.966666666666667,3.8,0.0666666666666666,4.066666666666666,2.1997497914929105,6.0
2021-11-01 00:38:30,1270242.933333333,26.633333333333333,11829.766666666666,1252688.433333333,11349.133333333331,2522931.3666666667,23178.9,4.473409801876954,0.0,19776,1.47,2.02,250413744128.00003,4129869824.0,197417390080.0,3039440896.0,21191786496.0,0.218978102189781,0.0007159221076746,0.0625651720542231,10592,4130,0,523,72017.7,1.0948905109489049,0.0,0.0,3.361065856557776,0.0,11876.3,11403.7,0.1666666666666666,3.8,3.933333333333333,0.1,7.933333333333334,3.096976016684046,13.0
2021-11-01 00:39:00,1506797.7666666666,27.1,13906.466666666667,1533898.3333333333,14019.2,3040696.1,27925.666666666668,2.283866930858266,0.0104286161226405,19200,1.58,1.99,250506493952.0,4129869824.0,197430300672.0,3048181760.0,21089927168.0,0.0,0.0014283435737632,0.0521430806132026,10631,4141,0,562,79646.5,0.8238606736886016,0.0,0.0,3.3610240715452924,0.0,13937.033333333333,14067.433333333332,0.4,7.066666666666666,4.0,0.1333333333333333,4.333333333333333,1.3974345604338303,8.0
2021-11-01 00:39:30,1284268.7666666666,26.666666666666668,11968.7,1264624.7666666666,11462.4,2548893.533333333,23431.1,1.8362023995826744,0.0,18816,1.09,1.83,250611113984.0,4129869824.0,197316878336.0,2931052544.0,21101744128.0,0.0,0.0022673937442606,0.1669274908711528,10683,4146,0,615,82097.2,0.7094418362023996,0.0333333333333333,0.0,3.3609918574966757,0.0,12007.066666666668,11514.8,0.5333333333333333,7.7,3.933333333333333,0.0666666666666666,4.2,0.959833072509129,11.0
