,(iface=eth0)inBytes,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)outBytes,(iface=eth0)outPackets,(iface=eth0)totalBytes,(iface=eth0)totalPackets,busy,iowait,kernelFilesAllocated,load1,load5,memAvailable,memBuffers,memCached,memShmem,memUsed,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpFastRetransRate,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpInDatagrams,udpNoPorts,udpOutDatagrams,user,udpIgnoreMulti_Diff
2021-10-31 17:35:00,1189633.8333333333,27.1,10988.066666666668,1710692.066666667,11192.333333333334,2900325.9,22180.4,1.5330065700281494,0.0,18624,0.7,1.35,250519838720.0,3928141824.0,175591223296.0,3026472960.0,20336877568.0,0.0,0.04131161380227,0.0417144644905621,10665,3009,0,620,67983.8,0.2085723224528105,0.0,0.0,3.2758368910320783,1.2666666666666666,11030.366666666669,11239.4,9.2,11.666666666666666,6.033333333333333,0.1333333333333333,6.433333333333334,1.2827197830847847,11.0
2021-10-31 17:35:30,1064760.9,26.633333333333333,9869.866666666669,1058636.5333333334,9481.3,2123397.433333333,19351.166666666668,2.523102481569921,0.0,18624,1.04,1.38,250502930432.0,3928141824.0,175612354560.0,3043602432.0,20336369664.0,0.0,0.0029158119335606,0.1557470667635759,10664,2890,1,619,83123.4,1.0279306406396014,0.0,0.0333333333333333,3.275811944331202,0.0,9904.133333333331,9530.133333333331,0.5666666666666667,9.733333333333333,5.633333333333334,0.0666666666666666,5.9,1.339424774166753,6.0
2021-10-31 17:36:00,1195538.0333333334,26.5,11068.233333333334,1214571.6,10945.833333333334,2410109.6333333333,22014.066666666666,0.971279373368148,0.0,19008,1.3,1.43,250504458240.0,3928141824.0,175624331264.0,3051692032.0,20326662144.0,0.0,0.0021102865919926,0.1044386422976501,10675,3004,0,628,79463.0,0.3342036553524804,0.0,0.0,3.275781314329868,0.0,11111.8,11002.1,0.4666666666666667,10.6,5.266666666666667,0.1333333333333333,6.0,0.5326370757180157,13.0
2021-10-31 17:36:30,1054106.1,27.5,9740.133333333331,1048463.1,9395.933333333332,2102569.2,19136.066666666666,2.9494528400208395,0.0208441896821261,19392,0.95,1.34,250608254976.0,3928141824.0,175502905344.0,2934607872.0,20340342784.0,0.0,0.0034683985536778,0.198019801980198,10672,2840,0,621,83571.0,1.1255862428348098,0.0333333333333333,0.0,3.2757576113148064,0.0,9774.333333333334,9446.833333333334,0.6666666666666666,9.9,5.2,0.0666666666666666,5.466666666666667,1.6050026055237103,8.0
2021-10-31 17:37:00,1188543.4666666666,27.5,10998.266666666666,1212273.933333333,10900.266666666666,2400817.4,21898.533333333333,1.3069845253032213,0.0,19008,1.76,1.52,250580631552.0,3928141824.0,175524114432.0,2951733248.0,20351373312.0,0.0,0.0030316764716136,0.0627352572145545,10686,2991,2,639,72984.8,0.7005437055625261,0.0,0.0,3.275729103352726,0.0333333333333333,11040.566666666668,10949.466666666667,0.6666666666666666,10.9,7.733333333333332,0.1,11.133333333333333,0.5437055625261397,10.0
2021-10-31 17:37:30,1052415.3,27.133333333333333,9754.4,1054394.7666666666,9402.6,2106810.066666667,19157.0,2.012513034410844,0.0,17856,1.62,1.53,250570199040.0,3928141824.0,175536119808.0,2967846911.9999995,20344987648.0,0.0,0.0041575647757253,0.1355578727841501,10688,2856,1,638,80144.7,0.7716371220020855,0.0333333333333333,0.0,3.2757066872923057,0.0,9790.3,9451.733333333334,0.8,9.566666666666666,5.633333333333334,0.0666666666666666,6.3,1.105318039624609,10.0
2021-10-31 17:38:00,1183680.066666667,27.1,10929.166666666666,1201928.2333333334,10827.833333333334,2385608.3,21757.0,1.3528983244874695,0.0,17664,2.06,1.66,250576097280.0,3928141824.0,175547924480.0,2975907840.0,20330733568.0,0.0,0.0013727359389895,0.0520345509418253,10672,2984,1,622,78794.6,0.5099385992298886,0.0333333333333333,0.0,3.2756748121570456,0.0,10970.766666666666,10883.4,0.3,11.466666666666669,5.0,0.1333333333333333,5.333333333333333,0.7909251743157456,6.0
2021-10-31 17:38:30,1059974.0333333334,26.633333333333333,9819.833333333334,1056422.933333333,9445.766666666666,2116396.966666667,19265.6,2.806468440271246,0.0,16704,1.58,1.58,250552815616.0,3928141824.0,175552278528.00003,2993049600.0,20337397760.0,0.2503912363067292,0.0013762422736898,0.0417318727177882,10678,2901,0,626,72923.1,0.7407407407407408,0.0,0.0,3.275647009147024,0.0,9868.0,9508.433333333332,0.2666666666666666,9.766666666666667,5.566666666666666,0.0666666666666666,6.033333333333333,1.7736045905059992,15.0
2021-10-31 17:39:00,1195386.566666667,27.566666666666663,11006.8,1209974.2333333334,10891.566666666668,2405360.8,21898.366666666665,2.420196119340716,0.0104318798247444,17280,1.69,1.6,250526781440.0,3928141824.0,175573340160.0,3018563584.0,20337532928.0,0.0,0.0010622896287145,0.0938869184226997,10698,3013,1,644,81112.3,1.0118923430002087,0.0,0.0,3.275614324791369,0.0,11031.8,10933.333333333334,0.2333333333333333,9.633333333333333,6.466666666666667,0.1,7.166666666666667,1.3039849780930524,5.0
2021-10-31 17:39:30,1065326.066666667,27.1,9826.233333333334,1062784.066666667,9472.3,2128110.1333333333,19298.533333333333,2.5358901812847137,0.0,16320,1.23,1.49,250501292032.0,3928141824.0,175586590720.0,3027341312.0,20354736128.0,0.0,0.0024047710657945,0.1781410457927276,10691,2865,0,634,81507.8,0.6392119878444933,0.0333333333333333,0.0,3.275588391866876,0.0,9871.333333333334,9534.533333333333,0.4666666666666667,11.033333333333331,6.433333333333334,0.1,6.7333333333333325,1.7185371476474902,13.0
