,(iface=eth0)inBytes,(iface=eth0)inMulticast,(iface=eth0)inPackets,(iface=eth0)outBytes,(iface=eth0)outPackets,(iface=eth0)totalBytes,(iface=eth0)totalPackets,busy,iowait,kernelFilesAllocated,load1,load5,memAvailable,memBuffers,memCached,memShmem,memUsed,nice,retrans,softirq,ssClosed,ssEstab,ssOrphaned,ssTimeWait,switches,system,tcpAbortOnTimeout,tcpDelayedACKLocked,tcpFastRetransRate,tcpLostRetransmit,tcpPkgInsegs,tcpPkgOutsegs,tcpPkgRetranssegs,tcpTW,udpInDatagrams,udpNoPorts,udpOutDatagrams,user,udpIgnoreMulti_Diff
2021-10-31 16:45:00,1190707.0,28.03333333333333,11030.8,1848362.7666666664,11328.766666666666,3039069.7666666666,22359.566666666666,3.728320697891789,0.0,18624,1.48,2.27,250487091200.0,3928117248.0,175529512960.0,3014934528.0,20376686592.0,0.0,0.0010387852741799,0.0415411776923875,10566,3040,0,517,81749.9,0.7581264928860733,0.0,0.0,3.2724654788579035,0.0,11076.066666666668,11386.066666666668,0.2333333333333333,8.533333333333333,6.6,0.1,6.966666666666667,2.928653027313324,14.0
2021-10-31 16:45:30,1056304.2,26.633333333333333,9788.666666666666,1053201.6,9429.633333333331,2109505.8,19218.3,4.278741302315922,0.0,18624,1.87,2.33,250485436416.0,3928117248.0,175550570496.0,3032039424.0,20361736192.0,0.0103852944230968,0.0006905910423435,0.1557794163464534,10557,2790,0,507,78903.2,1.3293176861564024,0.0,0.0,3.272436460189214,0.0,9825.9,9481.233333333334,0.1333333333333333,8.0,5.4,0.1,5.7,2.7832589053899675,6.0
2021-10-31 16:46:00,1180264.8,28.03333333333333,10930.066666666668,1198458.066666667,10830.366666666669,2378722.8666666667,21760.43333333333,1.725941422594147,0.0,18048,1.91,2.31,250480222208.0,3928117248.0,175563214848.00003,3040755712.0,20358451200.0,0.0,0.001524827237074,0.0523012552301255,10553,3022,0,501,79985.6,0.5230125523012552,0.0,0.0,3.272404905324158,0.0,10974.766666666666,10885.633333333331,0.3333333333333333,9.233333333333333,5.566666666666666,0.0333333333333333,6.2,1.1506276150627617,13.0
2021-10-31 16:46:30,1059706.5333333334,29.633333333333333,9839.766666666666,1052191.9,9467.766666666666,2111898.433333333,19307.533333333333,2.419691280767637,0.0104297037964121,18240,1.35,2.14,250469588992.0,3928117248.0,175567601663.99997,3049484288.0,20360171520.0,0.0,0.0030930120266617,0.1564455569461827,10563,2854,0,511,71502.02,1.032540675844806,0.0333333333333333,0.0,3.2723803252723003,0.0,9878.866666666669,9519.7,0.6,7.433333333333334,5.633333333333334,0.1,5.933333333333334,1.2202753441802252,8.0
2021-10-31 16:47:00,1196452.7333333334,28.03333333333333,11033.3,2379258.466666667,11682.3,3575711.2,22715.6,2.287206266318534,0.02088772845953,17856,1.91,2.23,250620035072.0,3928117248.0,175462215680.0,2940133376.0,20319272960.0,0.0,0.0051160016838954,0.0731070496083551,10605,2999,0,553,82477.6,0.8877284595300261,0.0666666666666666,0.0,3.2723542102050915,0.0,11072.733333333334,11731.533333333333,1.1666666666666667,9.233333333333333,7.133333333333334,0.0666666666666666,10.0,1.3054830287206267,10.0
2021-10-31 16:47:30,1070853.1666666667,26.666666666666668,9917.9,1065696.0333333334,9529.366666666669,2136549.2,19447.266666666663,2.040179036119497,0.0,18240,1.46,2.09,250547978240.0,3928117248.0,175474266112.0,2956251136.0,20375117824.000004,0.0,0.006143638262579,0.0832726137191631,10660,2825,0,610,82310.4,0.6349536796086187,0.0333333333333333,0.0,3.272335306257722,0.2,9953.833333333334,9578.566666666668,1.2,7.433333333333334,5.8,0.1333333333333333,7.033333333333333,1.3219527427917144,9.0
2021-10-31 16:48:00,1198806.8,28.03333333333333,11099.166666666666,1215579.9,10963.033333333333,2414386.7,22062.2,1.0206207040200042,0.0,19008,1.13,1.95,250557165568.0,3928117248.0,175486717952.00003,2964959232.0,20356968448.0,0.0,0.0012033386631208,0.0729014788585711,10657,3005,2,608,72207.9,0.3124349093938762,0.0333333333333333,0.0,3.272302676869256,0.0,11141.9,11018.666666666666,0.2666666666666666,10.833333333333334,5.333333333333333,0.1,5.633333333333334,0.6352843157675484,11.0
2021-10-31 16:48:30,1057719.0333333334,27.1,9822.7,1055482.066666667,9467.233333333334,2113201.1,19289.93333333333,1.5906236919212944,0.0104646295521138,18240,1.47,1.96,250537996288.00003,3928117248.0,175507775487.99997,2982084608.0,20359516160.0,0.0,0.0027486261164146,0.1674340728338217,10647,2836,1,597,82196.6,0.4709083298451235,0.0,0.0,3.2722774125531564,0.0,9873.066666666668,9530.566666666668,0.5333333333333333,9.333333333333334,5.366666666666666,0.0666666666666666,5.833333333333333,0.9418166596902472,9.0
2021-10-31 16:49:00,1198872.6,27.1,11033.333333333334,1212237.066666667,10925.933333333332,2411109.6666666665,21959.266666666663,1.798598766077589,0.0,18624,1.36,1.88,250515492864.0,3928117248.0,175511326720.0,2990170112.0,20373569536.0,0.0,0.0004534893739881,0.0313709087106556,10648,3032,0,598,74361.5,0.5855902959322389,0.0333333333333333,0.0,3.272243278889182,0.0,11071.066666666668,10980.166666666666,0.1,10.766666666666667,6.6,0.0666666666666666,7.266666666666667,1.1816375614346963,9.0
2021-10-31 16:49:30,1069143.3666666667,26.633333333333333,9857.866666666669,1059309.3,9485.266666666666,2128452.6666666665,19343.13333333333,2.1042713567839115,0.0,18240,1.2,1.8,250502811648.0,3928117248.0,175541022720.0,3015692288.0,20361392128.000004,0.0,0.0013728626245014,0.0732830820770519,10678,2893,0,623,81495.0,0.5443886097152429,0.0,0.0,3.2722153950875112,0.0,9888.966666666667,9535.166666666666,0.2666666666666666,8.866666666666667,6.433333333333334,0.0666666666666666,6.7,1.4865996649916249,12.0
